-8.653216995298862457e-03 7.719163298606872559e-01 -2.240680716931819916e-02 -7.093497551977634430e-03 4.768546670675277710e-03 -9.088624268770217896e-03 -8.759698830544948578e-03 -9.833811782300472260e-03 8.027215488255023956e-03 -4.763262718915939331e-02 -8.448174223303794861e-03 -5.846750456839799881e-03 1.954783499240875244e-02 -4.269473254680633545e-02 -9.051105007529258728e-03 8.699486851692199707e-01
3.746347501873970032e-03 2.293195343017578125e+01 -3.957759588956832886e-02 2.101215301081538200e-03 2.672551386058330536e-02 -8.204184472560882568e-03 -4.685199819505214691e-03 -2.411243505775928497e-02 -3.756889328360557556e-02 -1.434089709073305130e-02 -8.092829026281833649e-03 6.651055999100208282e-03 4.212062805891036987e-03 7.296000607311725616e-03 -1.105039641261100769e-01 8.155020475387573242e-01
-1.499736122786998749e-02 8.400444984436035156e+00 -1.882052607834339142e-02 -4.975348338484764099e-02 2.943125786259770393e-03 -1.141973584890365601e-02 -1.782630942761898041e-02 -2.416538260877132416e-02 -3.213932365179061890e-02 -1.750377751886844635e-02 -1.936032809317111969e-02 -9.409506805241107941e-03 -2.328359149396419525e-02 -5.107987299561500549e-02 -1.634267903864383698e-02 8.577855229377746582e-01
-2.348341513425111771e-03 -6.275337934494018555e-01 -1.898896694183349609e-02 -1.481972075998783112e-02 -9.768055751919746399e-03 9.589444845914840698e-03 7.497915066778659821e-03 -3.069538809359073639e-02 -1.663032174110412598e-02 1.735392771661281586e-02 -1.647413335740566254e-02 4.482842981815338135e-03 1.696274429559707642e-02 -2.621854841709136963e-02 2.908788621425628662e-02 2.757297515869140625e+00
-1.566971540451049805e+00 -8.296832442283630371e-01 -3.201862424612045288e-02 1.794344000518321991e-02 5.687970519065856934e-01 -3.616505861282348633e-02 -1.680081129074096680e+00 4.200998693704605103e-03 1.795275926589965820e+00 -4.285584203898906708e-03 -4.553592577576637268e-02 2.047892570495605469e+00 3.599702939391136169e-02 -5.516556091606616974e-03 -1.833252012729644775e-01 5.483369231224060059e-01
-7.033161520957946777e-01 -1.353598237037658691e+00 1.522874087095260620e-02 -3.574233967810869217e-03 -1.472196340560913086e+00 -4.497097805142402649e-02 8.237245678901672363e-01 3.714322298765182495e-02 3.464833974838256836e+00 -5.103515088558197021e-02 1.471158768981695175e-02 -2.279199838638305664e+00 -4.481593519449234009e-02 3.981465473771095276e-02 -5.344879347831010818e-03 -2.242080211639404297e+00
8.524096608161926270e-01 -3.996320247650146484e+00 -5.129971727728843689e-02 1.289992965757846832e-02 -9.848032593727111816e-01 -1.219116523861885071e-02 1.342901229858398438e+00 -1.696308515965938568e-02 -2.550145149230957031e+00 1.114552374929189682e-02 -4.325566813349723816e-03 1.734608292579650879e+00 -2.494855970144271851e-02 -2.215684950351715088e-02 -1.651350259780883789e+00 -7.124290466308593750e-01
2.937957286834716797e+00 2.079324960708618164e+00 4.286399856209754944e-02 -2.479866519570350647e-02 1.062935143709182739e-01 -1.903643645346164703e-02 -1.416096806526184082e+00 3.649857640266418457e-02 2.316775768995285034e-01 3.190282359719276428e-02 -6.740796379745006561e-03 -1.185631871223449707e+00 -2.504911273717880249e-02 -3.805446252226829529e-02 -2.437926977872848511e-01 -3.939695060253143311e-01
-1.280322223901748657e-01 3.270691871643066406e+00 3.730715066194534302e-02 -4.508602991700172424e-02 -6.271128654479980469e-01 2.987175062298774719e-02 -2.054073214530944824e-01 1.091118343174457550e-02 -1.972487688064575195e+00 -2.097302675247192383e-02 3.264807164669036865e-02 -3.229224979877471924e-01 -2.478321082890033722e-02 2.991418913006782532e-02 4.363681793212890625e+00 -5.241730213165283203e+00
-4.818539321422576904e-01 -2.338740825653076172e+00 -2.769245300441980362e-03 3.655240684747695923e-02 3.662270307540893555e+00 -5.648955702781677246e-04 1.611156761646270752e-01 -3.368281526491045952e-03 -1.194761514663696289e+00 1.986281573772430420e-02 -2.792278677225112915e-02 -1.879393815994262695e+00 -5.432471260428428650e-02 8.121461607515811920e-03 -1.332072913646697998e-01 -5.781698822975158691e-01
8.720720559358596802e-02 -1.217771911621093750e+01 3.646707907319068909e-02 2.165993489325046539e-02 -1.675749421119689941e-01 1.129187643527984619e-03 9.994755685329437256e-02 2.385148778557777405e-02 -2.649172246456146240e-01 -4.649525880813598633e-02 -2.005464397370815277e-02 -2.396416105329990387e-02 -4.662674292922019958e-02 -1.235233619809150696e-02 1.054683476686477661e-01 2.722643136978149414e+00
-1.503033936023712158e-01 5.797592997550964355e-01 1.290068496018648148e-03 -3.180756419897079468e-02 1.333481520414352417e-01 4.402060434222221375e-02 6.838669627904891968e-02 -5.404178053140640259e-02 -4.135815426707267761e-02 2.134247496724128723e-02 -1.858825795352458954e-02 -9.442832320928573608e-03 3.076038323342800140e-02 -8.399601094424724579e-03 -2.998692728579044342e-02 1.499485224485397339e-01
1.466577202081680298e-01 -4.784693241119384766e+00 -1.300824619829654694e-02 -1.412901096045970917e-02 9.668085724115371704e-02 -4.280841350555419922e-02 1.777352094650268555e-01 -1.631676778197288513e-02 1.245838403701782227e-01 3.807109314948320389e-04 3.965235501527786255e-02 1.069060042500495911e-01 7.464630529284477234e-03 1.259067095816135406e-02 -5.405269265174865723e-01 -6.870268583297729492e-01
