-2.327323332428932190e-02 3.301478028297424316e-01 -5.003735423088073730e-02 6.168375164270401001e-02 -1.222644075751304626e-01 5.889094900339841843e-03 4.451395571231842041e-02 -6.107720732688903809e-02 9.516836144030094147e-03 4.361097812652587891e-01 -1.413649879395961761e-04 -8.368799090385437012e-01 -2.023149579763412476e-01 -2.095947414636611938e-01 -2.951888561248779297e+00 5.441859364509582520e-01
2.459886297583580017e-02 -7.405541837215423584e-03 -1.714792102575302124e-02 -3.905425220727920532e-02 5.837012082338333130e-03 2.437699958682060242e-02 -1.365842297673225403e-02 -4.433858394622802734e-02 4.450247809290885925e-02 -4.815724492073059082e-02 4.380714148283004761e-03 -7.327426224946975708e-03 -1.307396567426621914e-03 -4.642014950513839722e-02 1.387786306440830231e-02 -3.215511888265609741e-02
-2.230460755527019501e-02 -3.213243559002876282e-02 -1.230270788073539734e-02 -8.747582137584686279e-02 -2.826118282973766327e-02 -2.084873989224433899e-02 2.980609051883220673e-02 -4.547144100069999695e-02 -4.174852743744850159e-02 -1.947328820824623108e-02 3.312777727842330933e-03 -2.297310903668403625e-02 8.393189636990427971e-04 -5.833875387907028198e-03 1.971883699297904968e-02 1.734216138720512390e-02
-7.278630137443542480e-02 2.141175746917724609e+00 -3.820683062076568604e-02 9.617274999618530273e-02 -4.405281245708465576e-01 -3.730948269367218018e-02 -2.446351200342178345e-01 -1.020415592938661575e-02 -7.785112410783767700e-02 -1.837689876556396484e+00 -6.649953871965408325e-02 -3.618920147418975830e-01 2.988970577716827393e-01 -4.798314273357391357e-01 -4.053508758544921875e+00 -4.334406375885009766e+00
-5.872420221567153931e-02 -1.778480857610702515e-01 -3.539810329675674438e-02 1.063881963491439819e-01 -2.246348261833190918e-01 -4.221658408641815186e-02 -1.463647931814193726e-02 5.634163971990346909e-03 1.156064867973327637e-02 -1.804679036140441895e+00 -4.274072498083114624e-02 -1.573391705751419067e-01 7.269156575202941895e-01 1.476542234420776367e+00 -5.332416296005249023e-01 -2.860332727432250977e-01
6.280500907450914383e-03 -2.873272597789764404e-01 -6.899817287921905518e-02 5.896632745862007141e-02 -1.172666903585195541e-02 -4.223595559597015381e-02 -4.625904560089111328e-02 -4.109606146812438965e-02 6.429474800825119019e-03 8.195515871047973633e-01 -1.168711669743061066e-02 -2.640097856521606445e+00 2.999457418918609619e-01 1.503118127584457397e-01 -1.511519670486450195e+00 4.307333230972290039e-01
-2.357361465692520142e-02 1.748979091644287109e-02 3.416339168325066566e-03 3.315684199333190918e-02 -4.823272526264190674e-01 2.212757011875510216e-03 -1.466407440602779388e-02 -3.138888999819755554e-02 -4.860693961381912231e-02 -2.246212720870971680e+00 -1.619926653802394867e-02 -6.578879356384277344e-01 -2.962704300880432129e-01 1.003599073737859726e-02 -4.795783996582031250e+00 7.096804678440093994e-02
-5.190908163785934448e-02 -1.778879761695861816e-01 6.569508463144302368e-03 1.747464574873447418e-02 -6.561580300331115723e-02 9.251773357391357422e-03 -8.319187164306640625e-02 -2.908299444243311882e-03 -1.765856891870498657e-02 -3.922446370124816895e-01 -3.736063465476036072e-02 -2.688420005142688751e-02 -4.935316443443298340e-01 -2.492480129003524780e-01 -5.195659399032592773e-01 4.779710769653320312e-01
1.037214882671833038e-02 -2.509058080613613129e-02 -4.619022458791732788e-02 3.706877678632736206e-02 -1.042486801743507385e-01 -3.086197376251220703e-02 -2.974458038806915283e-02 -1.584647409617900848e-02 2.076313598081469536e-03 5.583041161298751831e-02 4.130232147872447968e-03 1.860712468624114990e-01 -4.238868132233619690e-02 -8.096140623092651367e-02 2.678377032279968262e-01 -3.625403642654418945e-01
-8.571794256567955017e-03 -2.263245135545730591e-01 -2.985846996307373047e-02 4.849403724074363708e-02 4.216824471950531006e-02 -4.068111628293991089e-02 9.495656006038188934e-03 -1.214561425149440765e-02 -6.533351726830005646e-03 -2.082845211029052734e+00 -1.772943884134292603e-03 -3.189479827880859375e+00 3.434384614229202271e-02 1.356279850006103516e-01 -4.451982378959655762e-01 1.365161836147308350e-01
