-4.942471534013748169e-02 -8.147976361215114594e-03 -2.925470657646656036e-02 -2.129086852073669434e-02 -6.582633852958679199e-01 -3.279994428157806396e-01 -9.033292531967163086e-01 -5.429873615503311157e-02 -5.587829589843750000e+00 -6.632094979286193848e-01 -9.773274660110473633e-01 -3.313351422548294067e-02 2.296945899724960327e-01 -4.518824815750122070e-02 -2.949971519410610199e-02 3.034400986507534981e-03
1.760986167937517166e-03 3.985084593296051025e-02 -2.228336222469806671e-02 -4.547835513949394226e-02 -4.860932826995849609e-01 -1.893628835678100586e+00 -6.850125193595886230e-01 -5.476104468107223511e-02 -3.759795665740966797e+00 -1.277079105377197266e+00 -4.891741573810577393e-01 -1.461333781480789185e-02 -6.435918807983398438e-02 -5.949952453374862671e-02 -2.872776240110397339e-02 6.892155855894088745e-02
-2.470711804926395416e-02 -4.058161005377769470e-02 -1.591414399445056915e-02 3.157970607280731201e-01 -6.694517284631729126e-02 6.337280869483947754e-01 9.242562055587768555e-01 -5.080845206975936890e-02 -3.850391209125518799e-01 -8.131157159805297852e-01 2.936300933361053467e-01 -2.406216226518154144e-02 -6.688973307609558105e-02 -1.050803810358047485e-02 -1.477567106485366821e-02 5.356622859835624695e-02
-3.755375742912292480e-02 -3.293455392122268677e-02 -1.526328641921281815e-02 3.668529540300369263e-02 1.297860890626907349e-01 -9.735029935836791992e-02 4.832999408245086670e-01 4.954047501087188721e-03 1.278037667274475098e+00 1.002355456352233887e+00 -2.552018642425537109e+00 -3.290664032101631165e-02 -5.256467312574386597e-02 -2.947916509583592415e-03 8.271026425063610077e-03 7.601595669984817505e-02
-6.860670447349548340e-02 -6.274084001779556274e-02 -4.256945475935935974e-02 1.406158208847045898e-01 6.167877316474914551e-01 5.192552208900451660e-01 3.097426891326904297e-02 -1.146961841732263565e-02 6.756362915039062500e-01 -3.277854621410369873e-01 -7.285468280315399170e-03 -2.927478216588497162e-02 1.278741564601659775e-02 1.902570575475692749e-02 -7.045612484216690063e-02 5.640057846903800964e-02
4.322363063693046570e-02 -1.608723998069763184e-01 -4.188866540789604187e-02 8.040158748626708984e-01 -2.308402955532073975e-02 -1.788481622934341431e-01 6.428189110010862350e-03 -3.589090704917907715e-02 1.774282932281494141e+00 -5.528877377510070801e-01 -5.793758034706115723e-01 -3.066436946392059326e-02 6.867544353008270264e-02 2.323157852515578270e-03 3.497594222426414490e-02 1.561459600925445557e-01
-3.519258275628089905e-02 -5.142625793814659119e-02 4.339925944805145264e-03 1.600087806582450867e-02 -3.676619380712509155e-04 -2.098586857318878174e-01 3.820654749870300293e-02 -4.131966456770896912e-02 -2.574207305908203125e+00 -9.323855638504028320e-01 -3.934674561023712158e-01 -5.502091348171234131e-02 -1.217205729335546494e-02 -1.850350014865398407e-02 -7.144233584403991699e-02 6.997118890285491943e-02
-4.349160939455032349e-03 -3.638602793216705322e-03 1.665446162223815918e-02 3.685649484395980835e-02 -2.096276544034481049e-02 1.919057033956050873e-02 -2.735465578734874725e-02 1.727210916578769684e-02 7.229866925626993179e-03 2.881785668432712555e-02 -2.119922079145908356e-02 3.076926618814468384e-02 2.229947224259376526e-02 -2.528196433559060097e-03 -3.186323866248130798e-02 -2.168056927621364594e-02
4.290400817990303040e-02 -3.889389708638191223e-02 -4.612826183438301086e-02 8.490132167935371399e-03 -2.974195592105388641e-02 -2.739422768354415894e-02 -3.927176818251609802e-02 3.912996500730514526e-03 1.921590045094490051e-02 8.034146390855312347e-03 2.029274031519889832e-02 3.407813608646392822e-03 2.434409037232398987e-02 4.384868964552879333e-02 -7.475815713405609131e-03 4.392631351947784424e-02
-1.577139017172157764e-03 -1.559229046106338501e-01 -5.160325765609741211e-02 5.378089845180511475e-02 -7.285279631614685059e-01 -2.537798881530761719e-01 -6.956630349159240723e-01 -4.546354059129953384e-03 -2.871545553207397461e-01 3.515351712703704834e-01 -2.987520992755889893e-01 -7.830892503261566162e-02 -1.425541341304779053e-01 -9.434359148144721985e-03 5.149876233190298080e-04 6.201699003577232361e-02
