-5.649428442120552063e-02 1.942851185798645020e+00 2.355535775423049927e-01 -2.171867042779922485e-01 -3.477881848812103271e-02 -9.405096061527729034e-03 -9.659163951873779297e-01 -2.464773356914520264e-01 -2.693999290466308594e+00 -1.034922122955322266e+00 -6.472668051719665527e-02 1.374819278717041016e+00 -9.709978476166725159e-03 -7.926128864288330078e+00 4.871759191155433655e-02 8.770863413810729980e-01 -4.888451576232910156e+00 -1.615028500556945801e+00 -2.586809173226356506e-02 1.561335682868957520e+00 -4.644024744629859924e-02 -1.674299314618110657e-02 6.751689314842224121e-02 -1.605802774429321289e-01 -1.402547836303710938e+00 -3.391662836074829102e+00 -9.524905204772949219e+00 -3.751782655715942383e+00 -1.770700067281723022e-01 -1.994078159332275391e-01 1.257726252079010010e-01 2.776060700416564941e-01
-6.878380477428436279e-02 1.097145080566406250e+00 -7.600530982017517090e-01 -2.205031514167785645e-01 4.555685222148895264e-01 -4.242505133152008057e-02 -7.325618863105773926e-01 -6.825358867645263672e-01 1.869473695755004883e+00 -9.748968482017517090e-01 -1.934352815151214600e-01 -1.212836384773254395e+00 1.416791826486587524e-01 -2.879505634307861328e+00 5.728625059127807617e-01 6.301691532135009766e+00 -9.777740478515625000e+00 2.760879993438720703e-01 -5.423548445105552673e-02 -1.181192588806152344e+01 3.298983722925186157e-02 -2.163937315344810486e-02 -4.231400966644287109e+00 -7.481601238250732422e-01 1.261396026611328125e+01 -2.379516363143920898e+00 4.075136184692382812e+00 -1.222605705261230469e+01 4.285228848457336426e-01 3.990924656391143799e-01 7.558755874633789062e-01 8.158491134643554688e+00
-3.571673482656478882e-02 4.845555126667022705e-02 -3.581779822707176208e-02 -2.930443547666072845e-02 -1.101494859904050827e-02 -4.061921685934066772e-02 -1.593034714460372925e-02 1.229524891823530197e-02 5.133920814841985703e-03 3.492406383156776428e-02 -5.287847295403480530e-02 -1.012889761477708817e-02 -4.672256112098693848e-02 6.650384515523910522e-02 -7.281125523149967194e-03 4.635719954967498779e-02 3.606411069631576538e-02 3.706761170178651810e-03 -3.988326713442802429e-02 2.183890715241432190e-02 -3.394784033298492432e-02 -3.600347787141799927e-03 -1.942878775298595428e-02 -4.597352817654609680e-03 -1.272083632647991180e-02 -3.733918443322181702e-02 3.577642515301704407e-02 -1.922618225216865540e-02 6.152889225631952286e-03 3.734656842425465584e-03 1.261320617049932480e-02 7.978019304573535919e-03
-6.950926035642623901e-02 2.800356447696685791e-01 -5.341483354568481445e-01 -4.395097792148590088e-01 2.516610026359558105e-01 -2.100975066423416138e-02 -3.921587765216827393e-01 -4.435451924800872803e-01 -5.847291469573974609e+00 4.569420814514160156e-01 5.547817349433898926e-01 -4.217897653579711914e-01 2.194167673587799072e-01 1.357211112976074219e+00 2.152684032917022705e-01 -1.187382340431213379e+00 -8.331066131591796875e+00 -2.315752029418945312e+00 -3.432644531130790710e-02 -1.025116062164306641e+01 -7.723408937454223633e-02 -7.203564979135990143e-03 -4.210534393787384033e-01 -5.121304988861083984e-01 1.010557293891906738e+00 -4.591258049011230469e+00 -5.007975578308105469e+00 -1.001316452026367188e+01 3.097159862518310547e-01 2.870613932609558105e-01 5.359765887260437012e-01 4.939359664916992188e+00
-2.774632070213556290e-03 -4.088196277618408203e+00 -1.165438556671142578e+01 -8.773802965879440308e-02 -1.642951220273971558e-01 -4.123017564415931702e-02 9.092936515808105469e-01 2.219328641891479492e+00 -1.476763486862182617e+00 -3.836180686950683594e+00 -7.334585487842559814e-02 -4.438341617584228516e+00 1.079433709383010864e-01 -1.094948482513427734e+01 -3.468518704175949097e-02 4.099987506866455078e+00 -1.065332412719726562e+01 -1.006020426750183105e+00 -3.452497348189353943e-02 -2.605464935302734375e+00 -4.177261888980865479e-02 -4.977599158883094788e-02 -4.370297491550445557e-02 -4.118731245398521423e-02 -2.022436618804931641e+00 -5.302936553955078125e+00 -1.700309944152832031e+01 -1.065054321289062500e+01 -2.133488208055496216e-01 -1.787550002336502075e-01 -2.929753065109252930e-01 -2.361363983154296875e+01
-4.576817899942398071e-02 -1.004971027374267578e+00 3.864840567111968994e-01 -1.259468197822570801e+00 -4.953494966030120850e-01 -4.147329926490783691e-02 1.284450531005859375e+00 -3.004756450653076172e+00 2.449521541595458984e+00 -8.485841751098632812e+00 4.768323004245758057e-01 -9.162170410156250000e+00 -5.255313515663146973e-01 -3.063739836215972900e-01 9.107071906328201294e-02 -3.024927616119384766e+00 -8.496342658996582031e+00 6.725234031677246094e+00 -9.044399112462997437e-02 -1.497346496582031250e+01 -5.891046673059463501e-02 4.734972491860389709e-03 -5.518165230751037598e-01 2.118908464908599854e-01 -8.076292991638183594e+00 -3.569062232971191406e+00 -7.724615097045898438e+00 -7.557078838348388672e+00 -5.434620380401611328e-01 -5.833916664123535156e-01 -6.758096814155578613e-01 8.144094347953796387e-01
-2.168691717088222504e-02 5.035883188247680664e-02 -1.115599441528320312e+01 -2.079890370368957520e-01 -1.878541312180459499e-03 -5.162715911865234375e-03 -1.997633138671517372e-03 1.136724376678466797e+01 2.490528106689453125e+01 1.192769813537597656e+01 2.400395154953002930e+00 2.734897851943969727e+00 -1.302888523787260056e-02 -1.071693515777587891e+01 -8.406795859336853027e-01 6.414710998535156250e+00 -9.107762336730957031e+00 2.109348869323730469e+01 -8.514404296875000000e-03 -8.740784645080566406e+00 -1.170216873288154602e-02 -8.754841051995754242e-03 -8.138801574707031250e+00 -2.515751123428344727e+00 3.632395761087536812e-03 -7.809074521064758301e-01 -4.499387264251708984e+00 -1.979498100280761719e+01 -6.789396703243255615e-02 -4.185047000646591187e-02 5.854570388793945312e+00 8.483598709106445312e+00
3.201982006430625916e-02 3.691968321800231934e-02 -4.660901799798011780e-02 -2.202990092337131500e-02 -2.518420666456222534e-02 -2.319148555397987366e-02 -3.074395284056663513e-02 2.164554968476295471e-02 3.479850664734840393e-02 -2.120499126613140106e-02 1.668343879282474518e-02 -2.313053794205188751e-02 -1.340193115174770355e-02 2.592761069536209106e-03 3.279909119009971619e-02 -3.377492725849151611e-02 -4.592572525143623352e-02 -8.219944685697555542e-02 1.010333001613616943e-02 2.143480442464351654e-02 -1.363542489707469940e-02 1.062296982854604721e-02 1.322782039642333984e-02 5.554138869047164917e-02 6.579934619367122650e-03 -3.396279364824295044e-02 -2.719047106802463531e-02 4.407538846135139465e-02 -5.018007382750511169e-02 -1.848546229302883148e-02 1.083719823509454727e-02 9.026633575558662415e-03
4.940856248140335083e-03 -4.915663972496986389e-02 -3.739916533231735229e-02 -2.499289251863956451e-02 -1.418348215520381927e-02 9.705118718557059765e-04 2.761063165962696075e-02 1.640882715582847595e-02 4.503509774804115295e-02 -1.303024217486381531e-02 -1.036917231976985931e-02 1.491168700158596039e-02 2.294593863189220428e-02 2.476251125335693359e-02 -3.897885233163833618e-02 -1.620427705347537994e-02 4.231412708759307861e-02 -7.692695129662752151e-03 -1.771808788180351257e-02 6.049742456525564194e-03 3.354876860976219177e-02 4.312203451991081238e-02 3.705184906721115112e-02 2.125611342489719391e-02 -1.109726494178175926e-03 3.177783265709877014e-02 8.409413509070873260e-03 4.726682975888252258e-02 -2.517044357955455780e-02 3.299818187952041626e-02 -2.089147083461284637e-02 3.830770030617713928e-02
-1.707332022488117218e-02 -1.012531161308288574e+00 -9.033435821533203125e+00 -4.075352475047111511e-02 -8.827883005142211914e-02 -3.237435966730117798e-02 -5.466748476028442383e-01 -4.013498306274414062e+00 -5.591450691223144531e+00 -4.925540447235107422e+00 1.320659462362527847e-02 -8.212059974670410156e+00 -1.899106204509735107e-01 2.427866011857986450e-01 1.732243224978446960e-02 -2.661661386489868164e+00 -1.247481918334960938e+01 -3.281904935836791992e+00 1.136715617030858994e-02 -1.207262229919433594e+01 -4.905445873737335205e-02 1.928215264342725277e-03 -1.263749027252197266e+01 3.521256893873214722e-02 -8.293091058731079102e-01 -2.023880243301391602e+00 -6.113412380218505859e+00 -6.879328250885009766e+00 9.743588045239448547e-03 -1.060295999050140381e-01 -9.867447614669799805e-02 -4.625715255737304688e+00
